# started on Tue Jan  9 19:21:00 2024

    11.018789368,11970580568,,cycles,0,04%,287958805,7,19,2,GHz
    11.018789368,13,,context-switches,6,42%,4006638840,100,00,3,/sec
    11.018789368,4006,63,msec,cpu-clock,0,00%,4006636860,100,00,4,CPUs utilized
    11.018789368,0,,minor-faults,0,00%,4006633110,100,00,0,/sec
    11.018789368,0,,page-faults,0,00%,4006636125,100,00,0,/sec
    11.018789368,4006,64,msec,task-clock,0,00%,4006644067,100,00,4,CPUs utilized
    11.018789368,99758475,,bus-cycles,0,01%,288001036,7,19,24,M/sec
    11.018789368,9576108853,,ref-cycles,0,01%,431998400,10,78,2,G/sec
    11.018789368,161858910,,L1-dcache-load-misses,0,03%,431988901,10,78,1,of all L1-dcache accesses
    11.018789368,9779091205,,L1-dcache-loads,0,23%,431989969,10,78,2,G/sec
    11.018789368,4560257919,,L1-dcache-stores,0,26%,280410089,7,00,1,G/sec
    11.018789368,378661,,L1-icache-load-misses,1,03%,264492334,6,60,,
    11.018789368,892637,,LLC-load-misses,1,39%,270331118,6,75,8,of all LL-cache accesses
    11.018789368,846900,,LLC-store-misses,2,04%,286251392,7,14,211,K/sec
    11.018789368,17630502,,LLC-stores,0,49%,288005185,7,19,4,M/sec
    11.018789368,10791511,,LLC-loads,0,76%,287996743,7,19,2,M/sec
