skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
717668,44418024,6685896,39406496739017814,35465847066123614,10238634,2885246,1845732,20229314,31525197391592688,35465847065509280,258510,8518860,246288
920724,46503996,6652170,39406496739104516,35465847065992406,11167814,3173394,2038526,21362558,39406496739454866,35465847065500600,27584547717863416,9303504,267750
794920,50750672,7348166,39406496739124256,35465847066211058,11657450,3390016,2008412,23376626,39406496739477952,35465847065506718,299866,9748102,285334
887488,54595926,7752934,39406496739490398,35465847066184920,12434590,3625202,2221786,24036768,39406496739374296,35465847065569130,27584547717899340,10552542,309750
1044680,57929648,8331876,39406496739484364,35465847066365576,13505296,3839430,2493176,25656442,39406496739469230,35465847065604494,334656,11391856,322658
1016750,60535230,8966370,39406496739485484,35465847066311914,14309778,4055226,2578212,26934180,39406496739455580,35465847065609184,27584547717929174,12139484,340298
1116612,63595322,9367764,39406496739196440,35465847066399064,15042062,4265758,2740248,28757246,39406496739460802,35465847065539338,27584547717944602,12852868,351218
1210160,67385038,9957612,39406496739169112,35465847066467048,15818138,4534572,2841608,29844360,27584547717643532,35465847065537420,27584547717951350,13500914,363846
7397796,68523504,11464768,39406496739490608,35465847066577522,18191194,5162150,5916008,35247716,31525197391592618,35465847065631640,27584547718015610,15496334,420042
1466472,80260656,12069554,39406496739021580,35465847066866230,18635610,5395320,3497466,35659540,35465847065541914,35465847065558644,456610,15672020,439880
1541428,84214984,12761490,39406496739424304,35465847066946744,20224638,5568948,3597398,37230508,39406496739477364,35465847065640166,490098,17280942,465948
1645658,88651052,13149906,39406496739037442,35465847066873048,20810580,5686954,3832598,39032938,39406496739471260,35465847065564202,27584547718085092,17555762,466494
1653526,90231218,13576500,39406496739030820,35465847067034426,21081130,5855486,3874682,39739574,31525197391593024,35465847065540668,517930,18051502,485758
1708462,93261854,14110740,39406496739490188,35465847067095004,21946554,6184066,3963344,41588484,27584547717643812,35465847065631612,541660,18641854,518812
1714762,97437872,14763476,39406496739033144,35465847067062440,22860222,6403978,4109952,43577576,39406496739476930,35465847065557874,27584547718150920,19555032,538888
1777006,101881304,15396724,39406496739031646,35465847067052332,24025722,6692924,4293240,45817940,39406496739476678,35465847065555648,27584547718184394,20211674,558026
2067954,105075026,15855252,39406496739301412,35465847067237384,24522848,6798736,4587086,47405176,35465847065542250,35465847065662692,615188,20483806,569170
2098348,107447284,16043748,39406496739490636,35465847067062720,24301942,6852328,4643044,48453300,35465847065541480,35465847065656504,27584547718176428,20540268,566650
2015202,98307160,9215444,5866994,100001846,14972720,3940649673943570,4597894,52747590,6879712,9255610,45161144,3940649673948960,7881299348019468
35465847067197400,24153066,6721274,2070404,106421308,15794618,39406496739482516,27584547718209216,20281646,512890,4671884,47591166,39406496739475586,31525197391718478
1819258,84545692,6854778,39406496739034740,103391316,23924866,6587350,4450362,20551300,560686,35465847065572658,46651346,19978672,545174
1826076,103641734,15468264,39406496739041726,35465847067117642,23554496,6578922,4431252,46767658,39406496739479114,35465847065560464,570892,19863858,552146
1784496,103556726,6630204,39406496738813148,35465847067126112,23036090,6414996,4407452,46720310,542976,35465847065537700,566930,19369952,530334
35465847067087388,22479212,6209616,1500842,96576984,14350434,3940649673943178,27584547718181146,19090946,11821949022225594,4038776,43631462,3940649673948876,7881299348010802
35465847067054950,21785484,6212738,1374044,94182592,14231896,3940649673943808,27584547718167622,18651094,497434,4020170,43285144,3940649673948904,7881299348011278
35465847067057274,21827554,6196106,1406720,95130504,14216790,3940649673944480,27584547718153370,18794594,460306,4071452,43221514,3940649673948890,7881299348011782
35465847067062552,21845068,6058276,1289736,95370226,14209034,3940649673943290,27584547718155596,18606322,480606,4090562,42841358,3940649673948876,7881299348011376
35465847067060382,21989212,6149654,1203132,95575900,14185388,3940649673943500,27584547718154658,18627868,503762,4009936,42927402,3940649673948848,7881299348009878
35465847067040544,21947044,6086388,5203156,94140228,14434644,3940649673943248,27584547718148386,18599322,3940649674353532,11836846,42832874,3940649673948904,7881299348011040
35465847067062020,22016428,6158684,1362298,96032958,14648242,3940649673943374,27584547718158074,18815874,495292,4083464,43648472,3940649673948792,7881299348012622
35465847067082698,95480630,14269500,39406496739045842,35465847067063420,14211652,6133498,27584547718161840,43109164,39406496739474774,35465847065577740,537362,3940649673948862,505134
1662836,93396254,5991566,39406496739034194,35465847066983620,13669222,5729570,3961048,41899662,445928,35465847065574660,508802,3940649673948890,449428
35465847066959610,88997328,13176310,39406496739136660,35465847066930826,19783330,5651422,27584547718120498,40892782,39406496739474270,35465847065543440,503888,16850596,466844
1454586,86158898,12781902,39406496739142736,85410094,18975236,5436648,3582530,39696286,39406496739480654,35465847065553772,38461290,16093826,446992
1458184,82205886,12240732,39406496739101184,35465847066825714,15987608,5165244,3532886,37721712,39406496739479660,35465847065409292,465150,3940649673948736,428792
35465847066769196,18034016,5043374,1021944,79981860,11668174,3940649673943122,27584547718066066,15001868,3940649674344712,3336956,35862288,3940649673948932,7881299347991034
35465847066776504,17992800,5039272,985012,79354968,11749976,3940649673943808,27584547718064792,15467508,409878,3277162,34428884,3940649673948932,7881299347990740
35465847066756792,18076786,5018734,984032,79015258,11816742,3940649673943108,27584547718051562,15347668,402122,3311672,34548444,3940649673948918,7881299347990152
35465847066748588,18089890,4966920,1271690,68638598,13717956,3940649673943332,27584547718045164,15243872,386708,3688258,35578396,13844334,7881299347989942
35465847066719958,17645824,4976762,1121386,76465536,11272870,3940649673943318,27584547718053536,14493556,400512,3214736,34542396,3940649673948862,7881299347984538
35465847066662124,16975084,4805598,39406496739088360,35465847066689074,16713914,4507692,27584547718030562,14008078,388150,35465847065535376,410592,14095592,349776
1388954,69708352,10563042,39406496739033270,35465847066617856,15875454,3940649673944606,3024308,31559668,39406496739479030,35465847065530126,393106,13357134,7881299347977356
35465847066578852,67339132,4374748,779702,66319400,15200108,4129510,27584547718004396,30082038,349440,2740472,29469510,12895820,341250
35465847066500158,14972594,4130546,39406496739020376,35465847066520024,14608244,3928414,27584547717976928,12533528,328370,35465847065509560,354662,12392240,322322
31525197392619798,61087292,8851598,751548,58892512,8730400,3593296,2678452,27168904,39406496739469272,2504236,26284706,3940649673948890,287294
1147230,56791014,3611846,39406496739041796,55515460,12423950,3940649673943808,2474668,24638068,279594,35465847065509546,24686186,10504466,7881299347959184
1081556,12175884,3363444,39406496739024016,51519720,7481558,3136014,2380252,10458322,257110,35465847065505472,23376346,3940649673948848,249424
985894,11213860,7219324,39406496739024716,47804862,10851708,2893212,2228366,9541196,39406496739480094,35465847065510358,22193850,9240798,232596
936642,46038650,6755756,376488,35465847066213186,6495874,903168,2134104,19763982,39406496739480276,1958572,237020,3940649673948890,138852
3718064,8965530,2550100,3940649674090808,38825892,5552806,2412620,4072782,7403284,11821949022003246,1559964,17376940,3940649673948918,198548
581350,36381478,5307358,39406496739038912,35465847066050534,7957922,2184672,1534946,16078622,39406496739480388,35465847065493740,198100,6489084,173572
494424,33090414,4867366,35465847065134850,35465847065972148,7222600,3940649673947098,1366050,14654556,39406496739480080,35465847065486488,173320,5741288,7881299347931184
35465847065950672,29382976,4270392,247086,35465847065907244,6337226,1713628,27584547717780382,12927530,39406496739474046,1354066,150374,5313896,134946
859446,26006302,3816792,39406496739035762,35465847065855710,3697386,3940649673943444,1711150,11161836,39406496739452584,35465847065476534,133308,3940649673948932,7881299347925080
