TIME 2024-02-13 11:25:08
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      14        0.75         33k       280.0       107.5         6.9
      15        0.30          6k         0.0         0.0         0.0
      16        0.15          3k         0.0         0.0         0.0
      17        0.16          3k         0.0         0.0         0.0
      18        0.15          4k         0.0         0.0         0.0
      19        0.15          5k         0.0         0.0         0.0
      20        0.27          5k       240.0       146.7         1.6
      21        0.31          0k       280.0        83.4         2.5
      22        0.44          5k       280.0        84.2         8.3
      23        0.21          1k         0.0         0.0         0.0
      24        0.64         13k         0.0         0.0         0.0
      25        0.24          6k       200.0       290.5         1.5
      26        0.15          3k         0.0         0.0         0.0
      27        0.15          3k         0.0         0.0         0.0
      28        0.15          3k        80.0        99.9         4.2
      29        0.15          3k         0.0         0.0         0.0
      30        0.16          3k       160.0        35.7         0.3
      31        0.15          2k      1120.0       523.3        22.9
      32        0.15          3k       280.0        71.5         0.7
      33        0.59          6k       320.0        52.8         0.1
      34        0.22          2k       120.0       238.8         7.8
      35        0.18          2k       200.0       147.4         3.6
      36        0.18          1k       120.0       214.2         4.2
      37        0.19          1k       160.0       107.6         6.9
      38        0.19          0k       320.0        52.8         0.1
      39        0.16          0k       160.0         8.8         0.0
TIME 2024-02-13 11:25:12
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98          2k         0.0         0.0         0.0
       1        0.99          2k         0.0         0.0         0.0
       2        0.97          2k         0.0         0.0         0.0
       3        0.99          3k         0.0         0.0         0.0
       4        0.11          0k         0.0         0.0         0.0
       5        0.17          2k         0.0         0.0         0.0
       6        0.13          0k         0.0         0.0         0.0
       7        0.11          1k         0.0         0.0         0.0
       8        0.10          1k         0.0         0.0         0.0
       9        0.10          0k         0.0         0.0         0.0
      10        1.39         43k       720.0       173.5         6.8
      11        0.12          0k         0.0         0.0         0.0
      12        0.10          0k         0.0         0.0         0.0
      13        0.10          1k         0.0         0.0         0.0
      14        0.21          0k         0.0         0.0         0.0
      15        0.20          0k         0.0         0.0         0.0
      16        0.14          0k         0.0         0.0         0.0
      17        0.15          1k         0.0         0.0         0.0
      18        0.19          0k         0.0         0.0         0.0
      19        0.13          0k         0.0 17592186044241.4         0.0
      20        0.27          1k         0.0         0.0         0.0
      21        0.21          0k         0.0         0.0         0.0
      22        0.09          1k         0.0         0.0         0.0
      23        0.22          0k       160.0        20.2         1.0
      24        0.15          1k         0.0         0.0         0.0
      25        0.14          1k       160.0 17592186044305.6         2.5
      26        0.15          1k         0.0         0.0         0.0
      27        0.16          0k        80.0         4.6         0.1
      28        0.14          0k         0.0         0.0         0.0
      29        0.15          1k         0.0         0.0         0.0
      30        0.19          0k         0.0 17592186044339.2         0.0
      31        0.14          1k         0.0         0.0         0.0
      32        0.16          0k       720.0       173.5         6.8
      33        0.17          0k         0.0         0.0         0.0
      34        0.17          1k         0.0         0.0         0.0
      35        0.17          1k         0.0         0.0         0.0
      36        0.23          1k         0.0         0.0         0.0
      37        0.18          1k         0.0         0.0         0.0
      38        0.15          0k         0.0         0.0         0.0
      39        0.16          1k       280.0         5.4         0.0
TIME 2024-02-13 11:25:16
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00          2k         0.0         0.0         0.0
       1        0.99          2k         0.0         0.0         0.0
       2        0.96          3k         0.0         0.0         0.0
       3        0.98          6k         0.0         0.0         0.0
       4        0.09          1k         0.0         0.0         0.0
       5        0.19          2k         0.0         0.0         0.0
       6        0.10          1k         0.0         0.0         0.0
       7        0.10          1k         0.0         0.0         0.0
       8        0.10          1k         0.0         0.0         0.0
       9        0.10          1k         0.0         0.0         0.0
      10        1.16        110k         0.0         0.0         0.0
      11        0.10          1k       160.0         7.4         0.0
      12        0.10          1k       160.0         7.4         0.0
      13        0.10          1k         0.0         0.0         0.0
      14        0.18          1k         0.0         0.0         0.0
      15        0.16          1k       200.0       174.2         6.8
