Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
1,8088178,0,19572,6552,0,0,190120(Miss)
1,14425376,348600,3886428,26748596,0,14,3514(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27002080,10042298,1492470,80767190,13453230,280,1677130(Total)
0,0,84,8344,16968,10738,14,1588748(Miss)
0,27002080,10042214,1484126,80750222,13442492,266,88382(Hit)
1,22512616,348404,5320392,26326258,0,0,194838(Total)
1,7697536,0,4564,7126,0,0,190946(Miss)
1,14815080,348404,5315828,26319132,0,0,3892(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27007414,10047142,2307844,81454884,13466180,168,1659784(Total)
0,0,84,378,15050,7952,14,1590358(Miss)
0,27007414,10047058,2307466,81439834,13458228,154,69426(Hit)
1,22514856,348516,5345494,26329996,0,0,193074(Total)
1,7903154,0,3682,17318,0,0,189532(Miss)
1,14611702,348516,5341812,26312678,0,0,3542(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27012314,10044300,2734732,81422488,13470240,196,1659546(Total)
0,28,756,238,19558,8778,14,1585864(Miss)
0,27012286,10043544,2734494,81402930,13461462,182,73682(Hit)
1,22513218,348250,4730558,27117552,0,0,192290(Total)
1,7461902,0,2184,19656,0,0,187600(Miss)
1,15051316,348250,4728374,27097896,0,0,4690(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20212444,8898470,1689940,80974390,13465368,0,1660708(Total)
0,210,250460,2968,26054,12068,154,1602832(Miss)
0,20212234,8648010,1686972,80948336,13453300,0,57876(Hit)
1,19908882,343658,5608540,26150698,0,0,197218(Total)
1,8055894,0,3248,114730,0,0,188986(Miss)
1,11852988,343658,5605292,26035968,0,0,8232(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,26815264,9947140,759444,59544352,18982320,0,1145662(Total)
0,42,1358,462,16394,17536680,182,1113042(Miss)
0,26815222,9945782,758982,59527958,1445640,0,32620(Hit)
1,22340654,346528,6445362,17567760,0,0,55412(Total)
1,9515842,0,266,39452,0,0,54922(Miss)
1,12824812,346528,6445096,17528308,0,0,490(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21373016,2279326,1532804,35786128,19015318,0,1155448(Total)
0,448,0,5152,356804,17422342,168,1123696(Miss)
0,21372568,2279326,1527652,35429324,1592976,0,31752(Hit)
1,20208426,91868,5539534,9115778,0,0,55440(Total)
1,13611164,0,1428,26152,0,448,55006(Miss)
1,6597262,91868,5538106,9089626,0,0,434(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21373226,2288034,668290,35189700,19017684,0,1152662(Total)
0,252,14,5544,340998,17359300,616,1146642(Miss)
0,21372974,2288020,662746,34848702,1658384,0,6020(Hit)
1,20202098,91840,6356476,10079818,0,0,55454(Total)
1,13681276,0,336,30296,0,448,55020(Miss)
1,6520822,91840,6356140,10049522,0,0,434(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
