tag,instance_id,service_id,thread_info.core,rx_pps,tx_pps,rx,tx,act_out,act_tonf,act_drop,thread_info.parent,state,rte_atomic16_read(thread_info.children_cnt),rx_drop_rate,tx_drop_rate,rx_drop,tx_drop,act_next,act_buffer,act_returned
ndpi_stat,1,1,3,1192875,1192882,1085514314,1085514314,1085514314,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192740,1192741,1086707072,1086707072,1086707072,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1171226,1171226,1087878342,1087878342,1087878342,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192938,1192942,1089071314,1089071314,1089071314,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192995,1192999,1090264343,1090264343,1090264343,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192936,1192938,1091457303,1091457303,1091457303,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192616,1192616,1092649941,1092649941,1092649941,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192913,1192913,1093842874,1093842874,1093842876,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,1192982,1192980,1095035882,1095035880,1095035880,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,3558753,3557918,1098594668,1098593831,1098593831,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,8297499,8297495,1106892371,1106891518,1106891518,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,8317713,8317790,1115210176,1115209404,1115209404,0,0,0,W,0,0,0,470488,0,0,0,0
ndpi_stat,1,1,3,7965171,7965144,1123175467,1123174612,1123174612,0,0,0,W,0,3012,0,473500,0,0,0,0
ndpi_stat,1,1,3,8297550,8297579,1131473186,1131472351,1131472351,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8317056,8317063,1139790340,1139789510,1139789510,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8284759,8284758,1148075208,1148074364,1148074364,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8313080,8313348,1156388428,1156387840,1156387840,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8322876,8322728,1164711460,1164710664,1164710664,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8297076,8297143,1173008720,1173007935,1173007935,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,7037647,7038478,1180046578,1180046573,1180046573,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510677,4510673,1184557324,1184557317,1184557317,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510905,4510905,1189068282,1189068277,1189068277,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4351112,4351115,1193419452,1193419450,1193419450,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4511297,4511298,1197930852,1197930848,1197930848,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510555,4510551,1202441496,1202441490,1202441494,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4508413,4508416,1206949961,1206949958,1206949958,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4511791,4511791,1211461798,1211461795,1211461795,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4508498,4508500,1215970379,1215970376,1215970376,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4512086,4512086,1220482517,1220482512,1220482512,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,3388932,3388937,1223871499,1223871499,1223871499,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1190955,1190955,1225062479,1225062479,1225062479,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1190963,1190963,1226253473,1226253473,1226253473,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1149470,1149470,1227402972,1227402972,1227402972,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1190324,1190324,1228593324,1228593324,1228593324,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191326,1191326,1229784705,1229784705,1229784705,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191430,1191430,1230976174,1230976174,1230976174,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191216,1191215,1232167432,1232167431,1232167431,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191615,1191607,1233359088,1233359080,1233359080,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191143,1191143,1234550275,1234550275,1234550275,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1061770,1061772,1235612078,1235612078,1235612078,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811982,811982,1236424081,1236424081,1236424081,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812596,812596,1237236698,1237236698,1237236698,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,807778,807778,1238044518,1238044518,1238044518,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,788918,788918,1238833678,1238833678,1238833678,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812862,812862,1239646558,1239646558,1239646558,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812739,812740,1240459315,1240459315,1240459315,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812808,812808,1241272146,1241272146,1241272146,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812797,812794,1242084975,1242084972,1242084972,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812815,812815,1242897807,1242897807,1242897807,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,944648,944648,1243842484,1243842484,1243842484,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192738,1192737,1245035248,1245035247,1245035247,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192705,1192706,1246227972,1246227972,1246227972,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192741,1192738,1247420739,1247420736,1247420736,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1172969,1172970,1248593733,1248593733,1248593733,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192735,1192739,1249786495,1249786495,1249786495,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192724,1192723,1250979244,1250979242,1250979242,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189561,1189560,1252168835,1252168834,1252168834,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192826,1192829,1253361691,1253361691,1253361691,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1192869,1192869,1254554588,1254554588,1254554588,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1595780,1595780,1256150392,1256150392,1256150392,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341104,2341108,1258491564,1258491564,1258491564,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341460,2341460,1260833088,1260833088,1260833096,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341540,2341532,1263174696,1263174688,1263174696,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2239244,2239252,1265414004,1265414000,1265414000,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2335672,2335664,1267749728,1267749720,1267749720,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2340972,2340980,1270090744,1270090744,1270090744,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2340820,2340820,1272431624,1272431624,1272431624,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2342000,2341996,1274773676,1274773672,1274773680,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341676,2341676,1277115404,1277115396,1277115404,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341552,2341556,1279457016,1279457016,1279457020,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2339052,2339052,1281796136,1281796136,1281796136,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341524,2341524,1284137728,1284137724,1284137728,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341344,2341344,1286479124,1286479124,1286479124,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2340792,2340796,1288819992,1288819992,1288819992,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2236168,2236168,1291056212,1291056212,1291056212,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341668,2341668,1293397944,1293397944,1293397944,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341208,2341216,1295739208,1295739208,1295739208,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341804,2341804,1298081064,1298081064,1298081064,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2341852,2341852,1300422976,1300422972,1300422980,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1792901,1792909,1302215937,1302215937,1302215937,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812846,812846,1303028808,1303028806,1303028808,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812816,812816,1303841640,1303841640,1303841640,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812824,812827,1304654492,1304654491,1304654491,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812882,812882,1305467394,1305467393,1305467394,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,785544,785546,1306252960,1306252960,1306252960,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,797549,797551,1307050537,1307050537,1307050537,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812790,812790,1307863374,1307863374,1307863374,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812857,812860,1308676348,1308676348,1308676348,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812897,812897,1309489264,1309489264,1309489264,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,2150338,2150339,1311639618,1311639618,1311639618,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510278,4510256,1316149986,1316149960,1316149968,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510662,4510653,1320660696,1320660680,1320660690,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4510176,4510183,1325170932,1325170932,1325170932,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4506748,4506738,1329677748,1329677732,1329677732,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4511278,4511268,1334189092,1334189061,1334189061,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4364138,4364140,1338553283,1338553274,1338553274,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4508890,4508890,1343062258,1343062242,1343062242,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4509865,4509840,1347572193,1347572164,1347572164,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,4511445,4511434,1352083681,1352083668,1352083668,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,3160712,3160720,1355244444,1355244444,1355244444,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812890,812889,1356057349,1356057348,1356057348,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812226,812226,1356869588,1356869588,1356869588,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812927,812926,1357682531,1357682530,1357682531,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812683,812684,1358495226,1358495226,1358495226,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812810,812810,1359308057,1359308057,1359308057,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,770344,770344,1360078424,1360078424,1360078424,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812802,812804,1360891252,1360891252,1360891252,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812792,812792,1361704063,1361704063,1361704063,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812830,812830,1362516914,1362516914,1362516914,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,953504,953504,1363470436,1363470436,1363470436,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196724,1196724,1364667196,1364667196,1364667196,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196088,1196088,1365863312,1365863312,1365863312,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196160,1196160,1367059496,1367059496,1367059496,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1195884,1195884,1368255408,1368255408,1368255408,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196364,1196364,1369451804,1369451804,1369451804,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1190912,1190912,1370642744,1370642744,1370642744,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1168839,1168837,1371811623,1371811621,1371811621,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1195616,1195616,1373007296,1373007296,1373007296,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196335,1196336,1374203663,1374203660,1374203660,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1195936,1195936,1375399624,1375399624,1375399624,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196432,1196428,1376596108,1376596104,1376596104,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1195784,1195784,1377791928,1377791928,1377791928,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1195859,1195862,1378987823,1378987822,1378987822,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1191684,1191684,1380179536,1380179536,1380179536,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196304,1196308,1381375876,1381375876,1381375876,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196035,1196035,1382571951,1382571951,1382571951,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189972,1189972,1383761948,1383761948,1383761948,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196064,1196064,1384958044,1384958044,1384958044,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1196397,1196397,1386154468,1386154468,1386154468,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1050043,1050047,1387204551,1387204551,1387204551,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812763,812763,1388017332,1388017332,1388017332,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812792,812792,1388830252,1388830252,1388830252,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811968,811969,1389642252,1389642252,1389642252,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812551,812551,1390454823,1390454823,1390454823,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812546,812546,1391267440,1391267440,1391267440,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,808016,808016,1392075476,1392075476,1392075476,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,780786,780786,1392856280,1392856280,1392856280,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812313,812313,1393668612,1393668612,1393668612,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812276,812276,1394480916,1394480916,1394480916,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812226,812225,1395293168,1395293167,1395293167,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812390,812390,1396105574,1396105574,1396105574,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812280,812280,1396917876,1396917876,1396917876,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812366,812366,1397730268,1397730268,1397730268,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812172,812172,1398542460,1398542460,1398542460,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812236,812236,1399354716,1399354716,1399354716,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812270,812270,1400167008,1400167008,1400167008,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812296,812296,1400979328,1400979328,1400979328,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,779824,779824,1401759180,1401759180,1401759180,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812368,812372,1402571572,1402571572,1402571572,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812306,812306,1403383896,1403383896,1403383896,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812311,812311,1404196231,1404196231,1404196231,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812213,812213,1405008476,1405008476,1405008476,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812522,812520,1405821018,1405821016,1405821016,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812396,812398,1406633446,1406633446,1406633446,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812378,812378,1407445852,1407445852,1407445852,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812260,812264,1408258148,1408258148,1408258148,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812316,812316,1409070496,1409070496,1409070496,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,805079,805079,1409875619,1409875619,1409875619,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812335,812339,1410687983,1410687983,1410687983,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,963000,963000,1411651048,1411651048,1411651048,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1193568,1193576,1412844712,1412844712,1412844712,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1194168,1194168,1414038952,1414038952,1414038952,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1193404,1193404,1415232432,1415232432,1415232432,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1178328,1178328,1416410788,1416410788,1416410788,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1165728,1165728,1417576548,1417576548,1417576548,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1159328,1159328,1418735908,1418735908,1418735908,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1167616,1167648,1419903588,1419903588,1419903588,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1067136,1067136,1420970756,1420970756,1420970756,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1030912,1030912,1422001700,1422001700,1422001700,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1154432,1154464,1423156164,1423156164,1423156164,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1168416,1168416,1424324612,1424324612,1424324612,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1166144,1166176,1425490820,1425490820,1425490820,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1160448,1160448,1426651300,1426651300,1426651300,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1164160,1164160,1427815492,1427815492,1427815492,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1159904,1159904,1428975428,1428975428,1428975428,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1160452,1160452,1430136072,1430136072,1430136072,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1167644,1167644,1431303844,1431303844,1431303844,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1165248,1165248,1432469124,1432469124,1432469124,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1069984,1070016,1433539268,1433539268,1433539268,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1017620,1017620,1434556920,1434556920,1434556920,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,808322,808322,1435365274,1435365274,1435365274,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811454,811454,1436176760,1436176760,1436176760,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,809080,809080,1436985904,1436985904,1436985904,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811155,811155,1437797143,1437797143,1437797143,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811097,811097,1438608272,1438608272,1438608272,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,807959,807959,1439416263,1439416263,1439416263,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,808701,808701,1440224996,1440224996,1440224996,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,808324,808324,1441033384,1441033384,1441033384,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,718332,718364,1441751748,1441751748,1441751748,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,966345,966345,1442718093,1442718093,1442718093,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1184423,1184423,1443902580,1443902580,1443902580,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1184336,1184336,1445086948,1445086948,1445086948,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1185216,1185216,1446272196,1446272196,1446272196,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1183748,1183748,1447455944,1447455944,1447455944,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189956,1189956,1448645900,1448645900,1448645900,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189804,1189804,1449835756,1449835756,1449835756,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1190091,1190091,1451025899,1451025899,1451025899,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189780,1189780,1452215708,1452215708,1452215708,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,1189180,1189180,1453404932,1453404932,1453404932,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,970118,970118,1454375110,1454375110,1454375110,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812034,812036,1455187172,1455187172,1455187172,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812130,812122,1455999320,1455999312,1455999312,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812108,812113,1456811452,1456811452,1456811452,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811996,811996,1457623464,1457623464,1457623464,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812020,812022,1458435530,1458435530,1458435530,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812050,812050,1459247606,1459247606,1459247606,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812262,812262,1460059984,1460059984,1460059984,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,811933,811934,1460871959,1460871956,1460871959,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,812101,812103,1461684103,1461684103,1461684103,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,3722749,3721948,1465406905,1465406104,1465406104,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8299282,8299660,1473706364,1473705956,1473705956,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8325580,8325208,1482032008,1482031228,1482031228,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8330868,8330924,1490363012,1490362248,1490362248,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8316536,8316547,1498679660,1498678859,1498678859,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8323655,8323671,1507003432,1507002626,1507002626,0,0,0,W,0,0,0,473500,0,0,0,0
ndpi_stat,1,1,3,8274640,8252885,1515278216,1515255607,1515277367,0,0,0,W,0,0,21760,473500,21760,0,0,0
ndpi_stat,1,1,3,8316997,8317066,1523595408,1523572865,1523594625,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,8322964,8323005,1531918500,1531895966,1531917726,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,8322820,8322820,1540241564,1540218978,1540240738,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,5082989,5083838,1545325184,1545303424,1545325184,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,809469,809469,1546134691,1546112931,1546134691,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,811857,811857,1546946568,1546924808,1546946568,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,811850,811852,1547758438,1547736678,1547758438,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,811606,811606,1548570076,1548548316,1548570076,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,811388,811388,1549381488,1549359728,1549381488,0,0,0,W,0,0,0,473500,21760,0,0,0
ndpi_stat,1,1,3,812203,812203,1550193719,1550171959,1550193719,0,0,0,W,0,0,0,473500,21760,0,0,0
