System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-22,23:20:57.681,0.39,2.06,0.19,1.19,0.41,69.34,0.99,0.34,0.0000,0.0034, 13520,0.27,0.47,99,39,20156.61,9765.46,2597.44,4.13,103.20,0.78,19.40,0.22,1.63,0.14,1.23,0.18,20.24,0.99,0.42,0.0000,0.0017, 24200,0.70,0.02,99,32,11584.27,7106.55,2597.44,3.26,81.50,0.45,11.15,15.86,15.72,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,11.13,13.65,0.00,75.22,0.00,100.00,0.00,0.00,0.00,0.00,57.73,53.76,4.39 ,4.58 ,0.03 ,0.03 ,3.00,3.00,2.76,2.33,1.19,1.19,0.01,25.86,1.00,0.21,0.0000,0.0036,  4560,99.78,0.22,0.00,0.00,0.00,44,7169.94,3082.23,2597.44,4.65,116.31,5.52,138.02,
2024-02-22,23:20:58.680,0.39,2.07,0.19,1.18,0.42,70.68,0.99,0.34,0.0000,0.0035, 13360,0.24,0.36,99,40,20118.30,9737.37,2595.92,4.13,103.30,0.78,19.38,0.22,1.24,0.18,1.18,0.07,18.99,1.00,0.41,0.0000,0.0017, 23920,0.68,0.01,98,32,11502.70,9270.52,2595.92,2.48,62.04,0.44,11.08,15.89,17.02,0.00,67.08,0.00,100.00,0.00,0.00,0.00,0.00,15.20,19.22,0.00,65.58,0.00,100.00,0.00,0.00,0.00,0.00,57.61,55.89,4.33 ,4.58 ,0.56 ,46808.62 ,3.00,3.00,2.68,2.27,1.18,1.18,0.01,26.49,1.00,0.21,0.0000,0.0038,  4440,99.73,0.27,0.00,0.00,0.00,44,6962.62,3064.48,2595.92,4.54,113.60,5.36,134.11,
2024-02-22,23:20:59.681,0.39,2.07,0.19,1.19,0.35,71.24,1.00,0.34,0.0000,0.0035, 13560,0.23,0.35,99,39,20234.54,9767.48,2598.59,4.14,103.58,0.78,19.47,0.22,1.65,0.13,1.23,0.04,18.88,1.00,0.41,0.0000,0.0016, 24120,0.64,0.01,99,32,11502.99,6991.17,2598.59,3.29,82.27,0.44,11.07,15.85,15.53,0.00,68.62,0.00,100.00,0.00,0.00,0.00,0.00,10.91,13.26,0.00,75.83,0.00,100.00,0.00,0.00,0.00,0.00,57.66,53.55,4.33 ,4.58 ,0.03 ,0.03 ,3.00,3.00,2.68,2.26,1.19,1.19,0.01,26.77,1.00,0.21,0.0000,0.0038,  4720,99.82,0.18,0.00,0.00,0.00,43,6964.14,3085.66,2598.59,4.51,112.85,5.36,134.00,
2024-02-22,23:21:00.683,0.38,1.84,0.21,1.17,0.80,68.21,0.99,0.34,0.0000,0.0034, 14240,0.31,0.43,95,40,19887.53,10795.62,2598.34,3.68,92.11,0.77,19.13,0.22,1.43,0.16,1.21,0.59,22.06,0.97,0.43,0.0001,0.0019, 24000,0.70,0.04,95,32,11516.05,8056.77,2598.34,2.86,71.47,0.44,11.08,17.76,18.53,0.08,63.63,0.00,100.00,0.00,0.00,0.00,0.00,12.84,15.47,0.01,71.68,0.00,100.00,0.00,0.00,0.00,0.00,58.41,54.63,4.39 ,4.60 ,0.03 ,0.03 ,3.00,3.00,2.71,2.30,1.18,1.18,0.01,24.82,1.00,0.21,0.0000,0.0035,  1360,99.72,0.28,0.00,0.00,0.00,43,7040.22,3054.99,2598.34,4.61,115.22,5.42,135.46,
2024-02-22,23:21:01.681,0.39,2.05,0.19,1.18,0.40,70.19,0.99,0.34,0.0000,0.0035, 13320,0.26,0.40,98,40,20204.75,9866.51,2595.11,4.10,102.39,0.78,19.47,0.22,1.60,0.14,1.23,0.19,20.10,0.99,0.41,0.0000,0.0018, 23440,0.80,0.01,98,31,11411.46,7134.22,2595.11,3.20,79.98,0.44,10.99,16.07,16.22,0.03,67.68,0.00,100.00,0.00,0.00,0.00,0.00,11.21,14.34,0.02,74.43,0.00,100.00,0.00,0.00,0.00,0.00,57.65,53.72,4.33 ,4.60 ,0.03 ,0.13 ,3.00,3.00,2.72,2.30,1.18,1.19,0.01,26.09,1.00,0.21,0.0000,0.0037,  4560,99.68,0.32,0.00,0.00,0.00,43,7055.51,3072.16,2595.11,4.59,114.83,5.44,135.94,
2024-02-22,23:21:02.681,0.39,2.06,0.19,1.18,0.35,70.92,1.00,0.34,0.0000,0.0035, 13240,0.24,0.38,99,39,20191.17,9802.21,2598.72,4.12,102.99,0.78,19.43,0.22,1.64,0.13,1.23,0.04,18.98,1.00,0.41,0.0000,0.0017, 23280,0.69,0.01,99,32,11480.68,7001.32,2598.72,3.28,81.99,0.44,11.05,15.92,15.64,0.00,68.44,0.00,100.00,0.00,0.00,0.00,0.00,10.93,13.26,0.01,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.76,53.57,4.35 ,4.59 ,0.03 ,0.10 ,3.00,3.00,2.69,2.27,1.19,1.19,0.01,26.60,1.00,0.21,0.0000,0.0038,  4440,99.78,0.22,0.00,0.00,0.00,44,6988.61,3083.08,2598.72,4.53,113.34,5.38,134.47,
2024-02-22,23:21:03.681,0.39,2.06,0.19,1.18,0.32,71.11,1.00,0.34,0.0000,0.0035, 13360,0.23,0.37,99,40,20172.81,9799.21,2595.84,4.12,102.93,0.78,19.43,0.22,1.63,0.14,1.23,0.05,19.11,1.00,0.41,0.0000,0.0017, 23560,0.64,0.01,99,31,11519.53,7047.97,2595.84,3.27,81.72,0.44,11.09,15.94,15.85,0.00,68.21,0.00,100.00,0.00,0.00,0.00,0.00,11.05,13.88,0.00,75.07,0.00,100.00,0.00,0.00,0.00,0.00,57.64,53.68,4.35 ,4.58 ,0.33 ,0.03 ,3.00,3.00,2.68,2.26,1.19,1.19,0.01,26.69,1.00,0.21,0.0000,0.0038,  4760,99.80,0.20,0.00,0.00,0.00,43,6944.23,3078.38,2595.84,4.51,112.79,5.35,133.76,
2024-02-22,23:21:04.681,0.39,2.06,0.19,1.18,0.34,71.04,1.00,0.34,0.0000,0.0035, 13240,0.23,0.37,99,40,20153.33,9790.81,2598.25,4.12,102.92,0.78,19.39,0.22,1.64,0.13,1.23,0.06,19.03,1.00,0.41,0.0000,0.0017, 23760,0.63,0.01,98,32,11455.52,6984.01,2598.25,3.28,82.01,0.44,11.02,15.93,16.21,0.00,67.86,0.00,100.00,0.00,0.00,0.00,0.00,10.93,13.91,0.00,75.15,0.00,100.00,0.00,0.00,0.00,0.00,57.75,53.62,4.37 ,4.57 ,0.10 ,0.10 ,3.00,3.00,2.68,2.26,1.18,1.19,0.01,26.65,1.00,0.21,0.0000,0.0038,  4360,99.78,0.22,0.00,0.00,0.00,43,6960.36,3077.17,2598.25,4.52,113.10,5.36,133.94,
2024-02-22,23:21:05.682,0.39,2.07,0.19,1.19,0.31,71.26,1.00,0.34,0.0000,0.0035, 13280,0.23,0.37,99,41,20221.78,9765.16,2598.31,4.14,103.54,0.78,19.46,0.22,1.64,0.13,1.23,0.04,19.03,1.00,0.41,0.0000,0.0017, 23880,0.60,0.01,99,32,11441.27,6956.03,2598.31,3.29,82.24,0.44,11.01,15.85,15.61,0.00,68.54,0.00,100.00,0.00,0.00,0.00,0.00,10.93,14.64,0.00,74.43,0.00,100.00,0.00,0.00,0.00,0.00,57.69,53.65,4.36 ,4.56 ,0.07 ,0.13 ,3.00,3.00,2.68,2.26,1.19,1.19,0.01,26.76,1.00,0.21,0.0000,0.0038,  4480,99.80,0.20,0.00,0.00,0.00,44,6964.39,3084.58,2598.31,4.52,112.89,5.36,134.02,
2024-02-22,23:21:06.681,0.39,2.06,0.19,1.19,0.34,71.13,1.00,0.34,0.0000,0.0035, 13440,0.23,0.37,99,41,20217.24,9805.55,2595.74,4.12,103.09,0.78,19.47,0.22,1.64,0.13,1.23,0.04,18.86,1.00,0.41,0.0000,0.0016, 23480,0.59,0.01,98,32,11494.73,6997.34,2595.74,3.29,82.14,0.44,11.07,15.94,15.63,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,10.93,13.22,0.00,75.85,0.00,100.00,0.00,0.00,0.00,0.00,57.62,53.59,4.33 ,4.56 ,0.03 ,0.03 ,3.00,3.00,2.68,2.26,1.19,1.19,0.01,26.66,1.00,0.21,0.0000,0.0038,  4480,99.79,0.21,0.00,0.00,0.00,44,6962.03,3080.06,2595.74,4.52,113.02,5.36,134.11,
