System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,Socket 1-EXEC,Socket 1-IPC,Socket 1-FREQ,Socket 1-AFREQ,Socket 1-L3MISS,Socket 1-L2MISS,Socket 1-L3HIT,Socket 1-L2HIT,Socket 1-L3MPI,Socket 1-L2MPI,Socket 1-L3OCC,Socket 1-READ,Socket 1-WRITE,Socket 1-LOCAL,Socket 1-TEMP,Socket 1-INST,Socket 1-ACYC,Socket 1-TIME(ticks),Socket 1-PhysIPC,Socket 1-PhysIPC%,Socket 1-INSTnom,Socket 1-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,SKT1 Core C-State-C0res%,SKT1 Core C-State-C1res%,SKT1 Core C-State-C3res%,SKT1 Core C-State-C6res%,SKT1 Core C-State-C7res%,SKT1 Package C-State-C0res%,SKT1 Package C-State-C2res%,SKT1 Package C-State-C3res%,SKT1 Package C-State-C6res%,SKT1 Package C-State-C7res%,Proc Energy (Joules)-SKT0,Proc Energy (Joules)-SKT1,DRAM Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT1,LLCRDMISSLAT (ns)-SKT0,LLCRDMISSLAT (ns)-SKT1,UncFREQ (Ghz)-SKT0,UncFREQ (Ghz)-SKT1,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2024-02-22,23:41:23.432,0.45,2.36,0.19,1.18,0.32,40.53,0.99,0.34,0.0000,0.0017,  8600,0.26,1.14,99,43,23258.18,9873.99,2596.09,4.71,117.78,0.90,22.40,0.23,1.68,0.14,1.23,0.07,11.97,0.99,0.41,0.0000,0.0010, 24040,0.95,0.01,99,35,11834.01,7064.24,2596.09,3.35,83.76,0.46,11.40,16.05,15.54,0.00,68.41,0.00,100.00,0.00,0.00,0.00,0.00,11.05,13.33,0.01,75.61,0.00,100.00,0.00,0.00,0.00,0.00,57.53,52.68,4.61 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.36,2.83,1.19,1.19,0.01,15.80,1.00,0.16,0.0000,0.0018,  1360,99.82,0.18,0.00,0.00,0.00,46,8711.70,3082.11,2596.09,5.65,141.33,6.71,167.78,
2024-02-22,23:41:24.432,0.45,2.35,0.19,1.18,0.29,40.62,0.99,0.34,0.0000,0.0017,  9040,0.25,1.15,99,42,23265.72,9884.20,2598.71,4.71,117.69,0.90,22.38,0.23,1.68,0.14,1.23,0.07,12.10,0.99,0.41,0.0000,0.0010, 23560,0.93,0.01,98,36,11847.90,7069.15,2598.71,3.35,83.80,0.46,11.40,16.07,15.79,0.00,68.14,0.00,100.00,0.00,0.00,0.00,0.00,11.05,13.38,0.01,75.56,0.00,100.00,0.00,0.00,0.00,0.00,57.52,52.72,4.60 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.34,2.82,1.19,1.19,0.01,15.88,1.00,0.16,0.0000,0.0018,  1480,99.74,0.26,0.00,0.00,0.00,46,8680.17,3080.58,2598.71,5.64,140.89,6.68,167.01,
2024-02-22,23:41:25.432,0.45,2.37,0.19,1.18,0.23,40.62,0.99,0.34,0.0000,0.0017,  8840,0.24,1.16,99,43,23303.74,9836.05,2595.78,4.74,118.46,0.90,22.44,0.23,1.67,0.14,1.23,0.07,12.09,0.99,0.41,0.0000,0.0010, 23600,0.93,0.01,99,34,11835.06,7067.55,2595.78,3.35,83.73,0.46,11.40,15.99,15.57,0.00,68.44,0.00,100.00,0.00,0.00,0.00,0.00,11.06,13.36,0.00,75.58,0.00,100.00,0.00,0.00,0.00,0.00,57.56,52.69,4.61 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.34,2.81,1.19,1.19,0.00,15.93,1.00,0.16,0.0000,0.0018,  1400,99.77,0.23,0.00,0.00,0.00,45,8660.49,3079.67,2595.78,5.62,140.61,6.67,166.82,
2024-02-22,23:41:26.432,0.45,2.36,0.19,1.18,0.26,40.82,0.99,0.34,0.0000,0.0018,  9040,0.24,1.16,99,43,23237.82,9837.50,2598.51,4.72,118.11,0.89,22.36,0.23,1.67,0.14,1.23,0.08,12.09,0.99,0.41,0.0000,0.0010, 23720,0.93,0.01,98,36,11754.20,7024.42,2598.51,3.35,83.67,0.45,11.31,16.03,16.54,0.01,67.43,0.00,100.00,0.00,0.00,0.00,0.00,11.03,14.37,0.00,74.59,0.00,100.00,0.00,0.00,0.00,0.00,57.49,52.88,4.61 ,4.53 ,0.33 ,0.03 ,3.00,3.00,3.32,2.81,1.18,1.19,0.01,15.96,1.00,0.16,0.0000,0.0018,  1560,99.75,0.25,0.00,0.00,0.00,46,8633.31,3072.49,2598.51,5.62,140.49,6.64,166.12,
2024-02-22,23:41:27.433,0.45,2.36,0.19,1.18,0.23,40.77,0.99,0.34,0.0000,0.0017,  9200,0.24,1.17,99,41,23354.63,9879.84,2598.18,4.73,118.19,0.90,22.47,0.23,1.68,0.14,1.23,0.06,12.01,0.99,0.41,0.0000,0.0010, 24120,0.92,0.01,99,35,11841.11,7063.59,2598.18,3.35,83.82,0.46,11.39,16.04,15.43,0.00,68.52,0.00,100.00,0.00,0.00,0.00,0.00,11.04,13.33,0.00,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.65,52.78,4.62 ,4.53 ,0.33 ,0.00 ,3.00,3.00,3.34,2.81,1.19,1.19,0.00,15.96,1.00,0.16,0.0000,0.0018,  1600,99.79,0.21,0.00,0.00,0.00,45,8671.86,3083.89,2598.18,5.62,140.60,6.68,166.88,
2024-02-22,23:41:28.432,0.33,1.79,0.19,1.19,0.17,164.10,1.00,0.31,0.0000,0.0095, 15800,0.05,0.14,98,43,17359.54,9679.78,2595.63,3.59,89.67,0.67,16.72,0.19,1.40,0.13,1.23,0.07,66.23,1.00,0.41,0.0000,0.0068, 23560,0.11,0.01,94,36,9711.56,6920.50,2595.63,2.81,70.17,0.37,9.36,15.73,15.72,0.00,68.56,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.37,0.01,75.82,0.00,100.00,0.00,0.00,0.00,0.00,57.37,52.66,4.16 ,4.19 ,0.33 ,0.00 ,3.00,3.00,2.19,1.85,1.19,1.19,0.01,49.09,1.00,0.11,0.0000,0.0086,  1400,99.76,0.24,0.00,0.00,0.00,46,5691.28,3079.17,2595.63,3.70,92.42,4.39,109.64,
2024-02-22,23:41:29.432,0.32,1.74,0.19,1.19,0.08,179.01,1.00,0.31,0.0000,0.0107, 17440,0.02,0.01,70,44,16711.34,9616.45,2597.09,3.48,86.89,0.64,16.09,0.18,1.37,0.13,1.23,0.07,72.60,1.00,0.42,0.0000,0.0077, 23360,0.01,0.01,69,35,9449.97,6898.67,2597.09,2.74,68.49,0.36,9.10,15.60,15.57,0.00,68.83,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.31,0.00,75.93,0.00,100.00,0.00,0.00,0.00,0.00,57.32,52.65,4.11 ,4.16 ,0.33 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1680,99.79,0.21,0.00,0.00,0.00,45,5356.25,3083.72,2597.09,3.47,86.85,4.12,103.12,
2024-02-22,23:41:30.433,0.32,1.74,0.19,1.19,0.08,179.25,1.00,0.31,0.0000,0.0107, 18400,0.02,0.01,70,43,16733.77,9627.70,2599.51,3.48,86.90,0.64,16.09,0.18,1.37,0.13,1.24,0.07,72.58,1.00,0.41,0.0000,0.0077, 23920,0.01,0.01,67,35,9480.53,6899.26,2599.51,2.75,68.71,0.36,9.12,15.60,15.62,0.00,68.77,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.35,0.00,75.90,0.00,100.00,0.00,0.00,0.00,0.00,57.46,52.73,4.12 ,4.19 ,0.33 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.21,1.00,0.11,0.0000,0.0099,  1720,99.76,0.24,0.00,0.00,0.00,45,5362.40,3085.02,2599.51,3.48,86.91,4.13,103.14,
2024-02-22,23:41:31.433,0.32,1.61,0.20,1.18,0.52,177.77,1.00,0.32,0.0000,0.0107, 20040,0.08,0.04,61,43,16572.23,10307.36,2597.16,3.22,80.39,0.64,15.95,0.19,1.28,0.15,1.21,0.75,74.52,0.99,0.42,0.0001,0.0077, 24600,0.08,0.04,72,36,9644.57,7541.19,2597.16,2.56,63.95,0.37,9.28,16.87,17.48,0.04,65.61,0.00,100.00,0.00,0.00,0.00,0.00,11.99,16.58,0.67,70.76,0.00,100.00,0.00,0.00,0.00,0.00,57.90,53.65,4.14 ,4.27 ,0.33 ,0.33 ,3.00,3.00,2.00,1.70,1.18,1.18,0.01,51.46,1.00,0.11,0.0000,0.0099,   800,99.54,0.46,0.00,0.00,0.00,46,5188.15,3058.42,2597.16,3.39,84.82,3.99,99.87,
2024-02-22,23:41:32.433,0.32,1.72,0.19,1.18,0.14,178.89,1.00,0.31,0.0000,0.0107, 19960,0.03,0.01,75,43,16693.33,9685.21,2597.89,3.45,86.18,0.64,16.07,0.18,1.37,0.13,1.23,0.09,72.23,1.00,0.41,0.0000,0.0076, 23960,0.01,0.01,61,35,9448.78,6910.06,2597.89,2.73,68.37,0.36,9.09,15.74,16.16,0.00,68.10,0.00,100.00,0.00,0.00,0.00,0.00,10.81,14.02,0.01,75.17,0.00,100.00,0.00,0.00,0.00,0.00,57.39,52.76,4.13 ,4.20 ,455679.80 ,0.00 ,3.00,3.00,2.06,1.74,1.18,1.19,0.01,53.06,1.00,0.11,0.0000,0.0099,   960,99.78,0.22,0.00,0.00,0.00,46,5348.42,3078.44,2597.89,3.47,86.87,4.12,102.94,
2024-02-22,23:41:33.433,0.32,1.74,0.18,1.19,0.08,179.35,1.00,0.31,0.0000,0.0107, 19880,0.02,0.01,64,43,16728.90,9605.26,2597.07,3.48,87.08,0.64,16.10,0.18,1.38,0.13,1.23,0.08,72.70,1.00,0.42,0.0000,0.0077, 23760,0.01,0.01,70,35,9489.28,6892.74,2597.07,2.75,68.84,0.37,9.13,15.58,15.60,0.00,68.81,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.37,0.00,75.88,0.00,100.00,0.00,0.00,0.00,0.00,57.30,52.72,4.12 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.18,1.00,0.11,0.0000,0.0099,  1120,99.77,0.23,0.00,0.00,0.00,45,5362.16,3082.83,2597.07,3.48,86.97,4.13,103.24,
2024-02-22,23:41:34.433,0.32,1.74,0.19,1.19,0.10,179.17,1.00,0.31,0.0000,0.0107, 21160,0.02,0.01,69,44,16748.78,9639.63,2596.88,3.47,86.87,0.64,16.12,0.18,1.37,0.13,1.23,0.06,72.69,1.00,0.41,0.0000,0.0077, 24120,0.01,0.01,60,35,9461.42,6888.30,2596.88,2.75,68.68,0.36,9.11,15.63,15.52,0.01,68.84,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.51,0.00,75.74,0.00,100.00,0.00,0.00,0.00,0.00,57.42,52.73,4.13 ,4.19 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.17,1.00,0.11,0.0000,0.0099,  1360,99.81,0.19,0.00,0.00,0.00,45,5354.04,3084.35,2596.88,3.47,86.79,4.12,103.08,
2024-02-22,23:41:35.433,0.32,1.72,0.19,1.19,0.12,179.24,1.00,0.31,0.0000,0.0107, 20520,0.03,0.01,80,43,16747.13,9749.51,2596.79,3.44,85.89,0.64,16.12,0.18,1.38,0.13,1.24,0.07,72.47,1.00,0.41,0.0000,0.0076, 23920,0.01,0.01,61,35,9479.80,6884.66,2596.79,2.75,68.85,0.37,9.13,15.84,15.90,0.01,68.26,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.40,0.00,75.87,0.00,100.00,0.00,0.00,0.00,0.00,57.51,52.73,4.12 ,4.19 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1320,99.78,0.22,0.00,0.00,0.00,46,5352.90,3080.60,2596.79,3.48,86.88,4.12,103.07,
2024-02-22,23:41:36.433,0.32,1.73,0.19,1.19,0.11,179.69,1.00,0.31,0.0000,0.0107, 20480,0.02,0.01,72,43,16724.39,9642.53,2596.92,3.47,86.72,0.64,16.10,0.18,1.38,0.13,1.23,0.06,72.58,1.00,0.41,0.0000,0.0076, 24120,0.01,0.01,56,34,9490.62,6874.17,2596.92,2.76,69.03,0.37,9.14,15.64,15.52,0.00,68.84,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.48,0.01,75.79,0.00,100.00,0.00,0.00,0.00,0.00,57.39,52.78,4.11 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.21,1.00,0.11,0.0000,0.0099,  1240,99.81,0.19,0.00,0.00,0.00,45,5361.38,3084.06,2596.92,3.48,86.92,4.13,103.22,
2024-02-22,23:41:37.433,0.32,1.74,0.18,1.18,0.08,179.12,1.00,0.31,0.0000,0.0107, 20280,0.02,0.01,66,42,16697.14,9580.04,2596.89,3.49,87.15,0.64,16.07,0.18,1.38,0.13,1.23,0.08,72.28,1.00,0.42,0.0000,0.0076, 24400,0.01,0.01,70,36,9454.01,6845.07,2596.89,2.76,69.06,0.36,9.10,15.59,16.62,0.00,67.79,0.00,100.00,0.00,0.00,0.00,0.00,10.74,14.72,0.01,74.53,0.00,100.00,0.00,0.00,0.00,0.00,57.36,52.94,4.11 ,4.18 ,0.03 ,0.03 ,3.00,3.00,2.06,1.74,1.18,1.19,0.01,53.11,1.00,0.11,0.0000,0.0099,  1120,99.79,0.21,0.00,0.00,0.00,45,5348.23,3073.63,2596.89,3.48,87.00,4.12,102.98,
2024-02-22,23:41:38.434,0.32,1.73,0.19,1.19,0.10,179.84,1.00,0.31,0.0000,0.0108, 20320,0.02,0.01,66,43,16693.07,9646.57,2599.52,3.46,86.52,0.64,16.05,0.18,1.38,0.13,1.23,0.07,72.65,1.00,0.41,0.0000,0.0076, 24200,0.01,0.01,60,35,9509.06,6888.38,2599.52,2.76,69.02,0.37,9.14,15.63,15.53,0.00,68.84,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.47,0.00,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.42,52.88,4.12 ,4.17 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.19,1.00,0.11,0.0000,0.0099,  1080,99.81,0.19,0.00,0.00,0.00,46,5366.39,3087.46,2599.52,3.48,86.91,4.13,103.22,
2024-02-22,23:41:39.434,0.32,1.73,0.19,1.19,0.08,178.72,1.00,0.31,0.0000,0.0107, 20480,0.02,0.01,64,43,16675.69,9612.10,2597.07,3.47,86.74,0.64,16.05,0.18,1.38,0.13,1.23,0.07,72.61,1.00,0.42,0.0000,0.0076, 24400,0.01,0.01,66,34,9515.48,6900.06,2597.07,2.76,68.95,0.37,9.16,15.59,15.71,0.00,68.69,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.40,0.00,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.35,52.90,4.11 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,52.86,1.00,0.11,0.0000,0.0099,  1720,99.77,0.23,0.00,0.00,0.00,46,5357.02,3082.56,2597.07,3.48,86.89,4.13,103.14,
2024-02-22,23:41:40.434,0.32,1.73,0.19,1.19,0.10,178.99,1.00,0.31,0.0000,0.0107, 20440,0.02,0.01,69,43,16689.15,9644.77,2596.92,3.46,86.52,0.64,16.07,0.18,1.38,0.13,1.23,0.06,72.67,1.00,0.41,0.0000,0.0076, 24600,0.01,0.01,58,34,9506.86,6884.24,2596.92,2.76,69.05,0.37,9.15,15.64,15.57,0.00,68.79,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.55,0.01,75.71,0.00,100.00,0.00,0.00,0.00,0.00,57.41,52.91,4.11 ,4.17 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,52.86,1.00,0.11,0.0000,0.0099,  1720,99.78,0.22,0.00,0.00,0.00,46,5358.24,3083.05,2596.92,3.48,86.90,4.13,103.17,
2024-02-22,23:41:41.434,0.32,1.63,0.20,1.18,0.49,178.63,1.00,0.32,0.0000,0.0108, 20440,0.07,0.04,58,43,16587.94,10153.14,2597.10,3.27,81.69,0.64,15.96,0.19,1.31,0.14,1.21,0.71,74.98,0.99,0.42,0.0001,0.0077, 24600,0.08,0.04,71,34,9702.73,7427.92,2597.10,2.61,65.31,0.37,9.34,16.62,17.77,0.05,65.56,0.00,100.00,0.00,0.00,0.00,0.00,11.77,15.74,0.08,72.41,0.00,100.00,0.00,0.00,0.00,0.00,57.77,53.69,4.13 ,4.26 ,0.00 ,0.00 ,3.00,3.00,2.01,1.71,1.18,1.18,0.01,51.64,1.00,0.11,0.0000,0.0099,   840,99.55,0.45,0.00,0.00,0.00,45,5213.63,3055.46,2597.10,3.41,85.32,4.01,100.36,
2024-02-22,23:41:42.434,0.32,1.72,0.19,1.19,0.13,179.61,1.00,0.31,0.0000,0.0107, 19920,0.03,0.01,74,43,16712.98,9693.24,2597.84,3.45,86.21,0.64,16.09,0.18,1.37,0.13,1.23,0.10,72.47,1.00,0.42,0.0000,0.0076, 23800,0.01,0.01,66,34,9490.72,6928.82,2597.84,2.74,68.49,0.37,9.14,15.73,15.54,0.00,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.55,0.00,75.64,0.00,100.00,0.00,0.00,0.00,0.00,57.39,52.97,4.11 ,4.20 ,0.33 ,0.33 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.16,1.00,0.11,0.0000,0.0099,   960,99.80,0.20,0.00,0.00,0.00,45,5355.56,3084.12,2597.84,3.47,86.82,4.12,103.09,
2024-02-22,23:41:43.434,0.32,1.74,0.18,1.19,0.08,179.53,1.00,0.31,0.0000,0.0108, 19440,0.02,0.01,63,42,16681.94,9606.95,2596.93,3.47,86.82,0.64,16.06,0.18,1.38,0.13,1.23,0.10,72.47,1.00,0.42,0.0000,0.0076, 23560,0.01,0.01,75,34,9510.73,6891.45,2596.93,2.76,69.00,0.37,9.16,15.59,15.84,0.00,68.57,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.55,0.00,75.69,0.00,100.00,0.00,0.00,0.00,0.00,57.39,52.92,4.10 ,4.16 ,0.03 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.17,1.00,0.11,0.0000,0.0099,  1040,99.81,0.19,0.00,0.00,0.00,45,5357.16,3081.91,2596.93,3.48,86.91,4.13,103.15,
2024-02-22,23:41:44.434,0.32,1.73,0.19,1.19,0.10,179.53,1.00,0.31,0.0000,0.0108, 20360,0.02,0.01,71,42,16665.70,9646.82,2596.96,3.46,86.38,0.64,16.04,0.18,1.38,0.13,1.24,0.07,72.43,1.00,0.42,0.0000,0.0076, 23560,0.01,0.01,60,34,9500.98,6882.01,2596.96,2.76,69.03,0.37,9.15,15.65,15.55,0.00,68.80,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.38,0.00,75.90,0.00,100.00,0.00,0.00,0.00,0.00,57.41,52.93,4.10 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1240,99.81,0.19,0.00,0.00,0.00,45,5357.59,3084.37,2596.96,3.47,86.85,4.13,103.14,
2024-02-22,23:41:45.434,0.32,1.74,0.19,1.19,0.08,179.29,1.00,0.30,0.0000,0.0107, 20840,0.02,0.01,66,43,16705.07,9611.28,2596.87,3.48,86.90,0.64,16.08,0.18,1.38,0.13,1.23,0.07,72.56,1.00,0.42,0.0000,0.0076, 24040,0.01,0.01,68,34,9506.49,6894.98,2596.87,2.76,68.94,0.37,9.15,15.59,15.61,0.01,68.80,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.42,0.00,75.83,0.00,100.00,0.00,0.00,0.00,0.00,57.37,53.00,4.11 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.20,1.00,0.11,0.0000,0.0099,  1560,99.79,0.21,0.00,0.00,0.00,45,5361.15,3083.19,2596.87,3.48,86.94,4.13,103.23,
2024-02-22,23:41:46.434,0.32,1.73,0.19,1.19,0.10,179.44,1.00,0.30,0.0000,0.0108, 21080,0.02,0.01,70,44,16685.71,9642.65,2597.09,3.46,86.52,0.64,16.06,0.18,1.38,0.13,1.23,0.06,72.49,1.00,0.42,0.0000,0.0076, 23600,0.01,0.01,59,34,9488.86,6883.18,2597.09,2.76,68.93,0.37,9.13,15.64,15.46,0.00,68.90,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.45,0.01,75.81,0.00,100.00,0.00,0.00,0.00,0.00,57.44,52.98,4.12 ,4.16 ,0.03 ,0.00 ,3.00,3.00,2.07,1.74,1.19,1.19,0.01,53.23,1.00,0.11,0.0000,0.0099,  1920,99.81,0.19,0.00,0.00,0.00,45,5363.33,3084.65,2597.09,3.48,86.94,4.13,103.26,
2024-02-22,23:41:47.434,0.32,1.74,0.18,1.19,0.08,179.16,1.00,0.30,0.0000,0.0107, 20640,0.02,0.01,65,43,16714.59,9605.51,2596.94,3.48,87.01,0.64,16.09,0.18,1.38,0.13,1.23,0.07,72.57,1.00,0.42,0.0000,0.0076, 23760,0.01,0.01,67,33,9488.67,6887.26,2596.94,2.76,68.89,0.37,9.13,15.58,15.65,0.00,68.77,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.46,0.00,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.42,53.01,4.11 ,4.19 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.20,1.00,0.11,0.0000,0.0099,  1880,99.78,0.22,0.00,0.00,0.00,45,5362.06,3083.06,2596.94,3.48,86.96,4.13,103.24,
2024-02-22,23:41:48.434,0.32,1.73,0.19,1.18,0.10,178.62,1.00,0.31,0.0000,0.0107, 20720,0.02,0.01,68,43,16679.32,9617.63,2596.95,3.47,86.71,0.64,16.06,0.18,1.37,0.13,1.22,0.08,72.06,1.00,0.42,0.0000,0.0077, 23480,0.01,0.01,66,34,9386.50,6833.00,2596.95,2.75,68.68,0.36,9.04,15.65,16.62,0.00,67.73,0.00,100.00,0.00,0.00,0.00,0.00,10.74,15.03,0.00,74.23,0.00,100.00,0.00,0.00,0.00,0.00,57.43,53.08,4.12 ,4.19 ,0.03 ,0.00 ,3.00,3.00,2.06,1.74,1.18,1.19,0.01,53.02,1.00,0.11,0.0000,0.0099,  1920,99.80,0.20,0.00,0.00,0.00,45,5338.96,3073.54,2596.95,3.47,86.85,4.11,102.79,
2024-02-22,23:41:49.434,0.32,1.75,0.18,1.19,0.07,178.66,1.00,0.31,0.0000,0.0107, 20920,0.02,0.01,50,42,16775.87,9601.70,2596.87,3.49,87.36,0.65,16.15,0.18,1.37,0.13,1.24,0.10,72.47,1.00,0.42,0.0000,0.0077, 24360,0.01,0.01,77,34,9469.19,6900.06,2596.87,2.74,68.62,0.36,9.12,15.57,15.59,0.00,68.83,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.31,0.00,75.94,0.00,100.00,0.00,0.00,0.00,0.00,57.48,52.96,4.10 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.07,1.74,1.19,1.19,0.01,53.01,1.00,0.11,0.0000,0.0099,  1880,99.78,0.22,0.00,0.00,0.00,45,5366.59,3083.45,2596.87,3.48,87.02,4.13,103.33,
2024-02-22,23:41:50.434,0.32,1.73,0.19,1.19,0.10,179.56,1.00,0.31,0.0000,0.0108, 21200,0.02,0.01,70,42,16696.97,9647.30,2596.82,3.46,86.54,0.64,16.07,0.18,1.38,0.13,1.23,0.06,72.49,1.00,0.41,0.0000,0.0076, 23640,0.01,0.01,57,34,9485.52,6889.83,2596.82,2.75,68.84,0.37,9.13,15.65,15.59,0.00,68.76,0.00,100.00,0.00,0.00,0.00,0.00,10.74,13.48,0.01,75.77,0.00,100.00,0.00,0.00,0.00,0.00,57.45,53.08,4.13 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.15,1.00,0.11,0.0000,0.0099,  1480,99.77,0.23,0.00,0.00,0.00,45,5356.47,3082.37,2596.82,3.48,86.89,4.13,103.13,
2024-02-22,23:41:51.436,0.32,1.67,0.19,1.18,0.38,177.00,1.00,0.31,0.0000,0.0106, 20440,0.07,0.03,49,42,16665.94,9997.94,2599.70,3.33,83.35,0.64,16.02,0.19,1.28,0.15,1.21,0.75,75.95,0.99,0.43,0.0001,0.0078, 25400,0.07,0.04,79,33,9744.24,7602.90,2599.70,2.56,64.08,0.37,9.37,16.32,17.30,0.03,66.35,0.00,100.00,0.00,0.00,0.00,0.00,12.06,16.04,0.06,71.84,0.00,100.00,0.00,0.00,0.00,0.00,57.74,54.07,4.14 ,4.26 ,0.03 ,0.00 ,3.00,3.00,2.01,1.71,1.18,1.18,0.01,51.97,1.00,0.11,0.0000,0.0099,  1000,99.57,0.43,0.00,0.00,0.00,44,5232.41,3063.85,2599.70,3.42,85.39,4.03,100.63,
2024-02-22,23:41:52.435,0.32,1.72,0.19,1.19,0.14,179.32,1.00,0.31,0.0000,0.0108, 19720,0.03,0.01,75,43,16649.36,9700.43,2595.27,3.43,85.82,0.64,16.04,0.18,1.37,0.13,1.23,0.08,72.47,1.00,0.42,0.0000,0.0076, 24560,0.01,0.01,57,33,9488.70,6929.73,2595.27,2.74,68.46,0.37,9.14,15.75,15.51,0.00,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.51,0.02,75.64,0.00,100.00,0.00,0.00,0.00,0.00,57.44,53.11,4.12 ,4.21 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.08,1.00,0.11,0.0000,0.0099,  1000,99.79,0.21,0.00,0.00,0.00,45,5349.50,3080.95,2595.27,3.47,86.82,4.12,103.06,
